Meter S/N:," ""0601B14R""",,,
0.0024768,0.703058541,0,0,0
0.0024784,0.720561266,0,0,0
0.00248,0.659920573,0,0,0
0.0024816,0.63039577,0,0,0
0.0024832,0.607766032,0,0,0
0.0024848,0.608826816,0,0,0
0.0024864,0.561799288,0,0,0
0.002488,0.5384624,0,0,0
0.0024896,0.536871195,0,0,0
0.0024912,0.513711095,0,0,0
0.0024928,0.498329908,0,0,0
0.0024944,0.482595146,0,0,0
0.002496,0.475169748,0,0,0
0.0024976,0.448120117,0,0,0
0.0024992,2.521218538,0,0,0
0.0025008,77.24433899,0,1, TriggerDetected
0.0025024,108.1109848,0,0,0
0.002504,118.9752121,0,0,0
0.0025056,124.2272644,0,0,0
0.0025072,124.3747101,0,0,0
0.0025088,121.0537872,0,0,0
0.0025104,115.3906937,0,0,0
0.002512,108.2085724,0,0,0
0.0025136,100.2538605,0,0,0
0.0025152,91.95845795,0,0,0
0.0025168,83.63123322,0,0,0
0.0025184,75.57150269,0,0,0
0.00252,67.92617798,0,0,0
0.0025216,60.91007233,0,0,0
0.0025232,54.26770401,0,0,0
0.0025248,48.14458847,0,0,0
0.0025264,42.51702499,0,0,0
0.002528,37.4253273,0,0,0
0.0025296,32.91405106,0,0,0
0.0025312,28.8221283,0,0,0
0.0025328,25.31451607,0,0,0
0.0025344,22.02153206,0,0,0
0.002536,19.19988441,0,0,0
0.0025376,16.64183617,0,0,0
0.0025392,14.35746765,0,0,0
0.0025408,12.26934242,0,0,0
0.0025424,10.35624313,0,0,0
0.002544,8.695960999,0,0,0
0.0025456,7.23598814,0,0,0
0.0025472,5.996478081,0,0,0
0.0025488,4.972835064,0,0,0
0.0025504,4.120152473,0,0,0
0.002552,3.454519272,0,0,0
0.0025536,2.908930063,0,0,0
0.0025552,2.492754459,0,0,0
0.0025568,2.158435106,0,0,0
0.0025584,1.887054801,0,0,0
0.00256,1.671718478,0,0,0
0.0025616,1.492271543,0,0,0
0.0025632,1.361443162,0,0,0
0.0025648,1.239808202,0,0,0
0.0025664,1.13214004,0,0,0
0.002568,1.045687318,0,0,0
0.0025696,0.987875283,0,0,0
0.0025712,0.88356626,0,0,0
0.0025728,0.864825964,0,0,0
0.0025744,0.839721084,0,0,0
0.002576,0.689798892,0,0,0
0.0025776,0.784561038,0,0,0
0.0025792,0.673003376,0,0,0
0.0025808,0.654439926,0,0,0
0.0025824,0.613777041,0,0,0
0.002584,0.629865408,0,0,0
0.0025856,0.549600482,0,0,0
0.0025872,0.530329823,0,0,0
0.0025888,0.56427443,0,0,0
0.0025904,0.504164159,0,0,0
0.002592,0.508407235,0,0,0
0.0025936,0.515125453,0,0,0
0.0025952,0.461202949,0,0,0
0.0025968,0.467921168,0,0,0
0.0025984,0.450772047,0,0,0
0.0026,30.19688797,0,1, TriggerDetected
0.0026016,98.26615143,0,0,0
0.0026032,114.7072067,0,0,0
0.0026048,122.4059219,0,0,0
0.0026064,124.8516998,0,0,0
0.002608,123.1256485,0,0,0
0.0026096,118.5291595,0,0,0
0.0026112,112.0284042,0,0,0
0.0026128,104.3744202,0,0,0
0.0026144,96.18421173,0,0,0
0.002616,87.8421402,0,0,0
0.0026176,79.61303711,0,0,0
0.0026192,71.77200317,0,0,0
0.0026208,64.4021225,0,0,0
0.0026224,57.52091217,0,0,0
0.002624,51.17308426,0,0,0
0.0026256,45.34450912,0,0,0
0.0026272,39.93051529,0,0,0
0.0026288,35.08898163,0,0,0
0.0026304,30.84996796,0,0,0
0.002632,27.03808975,0,0,0
0.0026336,23.6245327,0,0,0
0.0026352,20.60416603,0,0,0
0.0026368,17.86667252,0,0,0
0.0026384,15.49496746,0,0,0
0.00264,13.28662014,0,0,0
0.0026416,11.24428463,0,0,0
0.0026432,9.546168327,0,0,0
0.0026448,7.912229061,0,0,0
0.0026464,6.598995686,0,0,0
0.002648,5.444877625,0,0,0
0.0026496,4.507687092,0,0,0
0.0026512,3.760905027,0,0,0
0.0026528,3.199580908,0,0,0
0.0026544,2.668665409,0,0,0
0.002656,2.328335047,0,0,0
0.0026576,2.034324884,0,0,0
0.0026592,1.792999864,0,0,0
0.0026608,1.583144069,0,0,0
0.0026624,1.435520291,0,0,0
0.002664,1.287896395,0,0,0
0.0026656,1.180228233,0,0,0
0.0026672,1.082814217,0,0,0
0.0026688,1.002726078,0,0,0
0.0026704,0.916450143,0,0,0
0.002672,0.900008202,0,0,0
0.0026736,0.835478008,0,0,0
0.0026752,0.770063818,0,0,0
0.0026768,0.727456272,0,0,0
0.0026784,0.704826474,0,0,0
0.00268,0.668406725,0,0,0
0.0026816,0.635876417,0,0,0
0.0026832,0.607589245,0,0,0
0.0026848,0.595920742,0,0,0
0.0026864,0.569401503,0,0,0
0.002688,0.563036859,0,0,0
0.0026896,0.520606101,0,0,0
0.0026912,0.508407235,0,0,0
0.0026928,0.49355644,0,0,0
0.0026944,0.524849176,0,0,0
0.002696,0.435921252,0,0,0
0.0026976,0.476760924,0,0,0
0.0026992,2.858366489,0,0,0
0.0027008,77.48406982,0,1, TriggerDetected
0.0027024,107.9829788,0,0,0
0.002704,118.768364,0,0,0
0.0027056,123.9675522,0,0,0
0.0027072,124.1991501,0,0,0
0.0027088,120.8294373,0,0,0
0.0027104,115.2218552,0,0,0
0.002712,108.0376129,0,0,0
0.0027136,100.1175461,0,0,0
0.0027152,91.84283447,0,0,0
0.0027168,83.57643127,0,0,0
0.0027184,75.47532654,0,0,0
0.00272,67.88145447,0,0,0
0.0027216,60.79639053,0,0,0
0.0027232,54.17948532,0,0,0
0.0027248,48.110466,0,0,0
0.0027264,42.46787643,0,0,0
0.002728,37.35425568,0,0,0
0.0027296,32.83131027,0,0,0
0.0027312,28.84405136,0,0,0
0.0027328,25.26342201,0,0,0
0.0027344,21.99607277,0,0,0
0.002736,19.15073395,0,0,0
0.0027376,16.56245613,0,0,0
0.0027392,14.2978878,0,0,0
0.0027408,12.25431442,0,0,0
0.0027424,10.24450874,0,0,0
0.002744,8.640624046,0,0,0
0.0027456,7.201159477,0,0,0
0.0027472,5.947329044,0,0,0
0.0027488,4.933586597,0,0,0
0.0027504,4.082849026,0,0,0
0.002752,3.426762581,0,0,0
0.0027536,2.9204216,0,0,0
0.0027552,2.472776651,0,0,0
0.0027568,2.171694756,0,0,0
0.0027584,1.863187432,0,0,0
0.00276,1.681265354,0,0,0
0.0027616,1.502525568,0,0,0
0.0027632,1.323608994,0,0,0
0.0027648,1.260846853,0,0,0
0.0027664,1.123477101,0,0,0
0.002768,1.037554741,0,0,0
0.0027696,0.961532831,0,0,0
0.0027712,0.916273296,0,0,0
0.0027728,0.834770799,0,0,0
0.0027744,0.79304719,0,0,0
0.002776,0.767765522,0,0,0
0.0027776,0.729400992,0,0,0
0.0027792,0.639412344,0,0,0
0.0027808,0.672119379,0,0,0
0.0027824,0.639235556,0,0,0
0.002784,0.580893159,0,0,0
0.0027856,0.59468317,0,0,0
0.0027872,0.546771765,0,0,0
0.0027888,0.53651762,0,0,0
0.0027904,0.52396518,0,0,0
0.002792,0.525733113,0,0,0
0.0027936,0.458374232,0,0,0
0.0027952,0.487015009,0,0,0
0.0027968,0.494440407,0,0,0
0.0027984,0.417888165,0,0,0
0.0028,32.0813446,0,1, TriggerDetected
0.0028016,97.95162964,0,0,0
0.0028032,114.6099625,0,0,0
0.0028048,122.3132782,0,0,0
0.0028064,124.7486267,0,0,0
0.002808,123.075798,0,0,0
0.0028096,118.4312134,0,0,0
0.0028112,111.9803162,0,0,0
0.0028128,104.3701782,0,0,0
0.0028144,96.17943573,0,0,0
0.002816,87.85310364,0,0,0
0.0028176,79.60773468,0,0,0
0.0028192,71.75997925,0,0,0
0.0028208,64.3807373,0,0,0
0.0028224,57.53699875,0,0,0
0.002824,51.16123962,0,0,0
0.0028256,45.32965469,0,0,0
0.0028272,39.93175125,0,0,0
0.0028288,35.10772324,0,0,0
0.0028304,30.81054306,0,0,0
0.002832,27.03808975,0,0,0
0.0028336,23.61074257,0,0,0
0.0028352,20.56120491,0,0,0
0.0028368,17.84015274,0,0,0
0.0028384,15.43273544,0,0,0
0.00284,13.24701881,0,0,0
0.0028416,11.21069336,0,0,0
0.0028432,9.460069656,0,0,0
0.0028448,7.894726276,0,0,0
0.0028464,6.546310425,0,0,0
0.002848,5.420303345,0,0,0
0.0028496,4.514228821,0,0,0
0.0028512,3.778407812,0,0,0
0.0028528,3.093150377,0,0,0
0.0028544,2.743626595,0,0,0
0.002856,2.2996943,0,0,0
0.0028576,2.027606726,0,0,0
0.0028592,1.770016432,0,0,0
0.0028608,1.584735274,0,0,0
0.0028624,1.41448164,0,0,0
0.002864,1.261554003,0,0,0
0.0028656,1.22407341,0,0,0
0.0028672,1.071676135,0,0,0
0.0028688,1.007322788,0,0,0
0.0028704,0.921046793,0,0,0
0.002872,0.873135328,0,0,0
0.0028736,0.829290152,0,0,0
0.0028752,0.773069382,0,0,0
0.0028768,0.72692585,0,0,0
0.0028784,0.69121325,0,0,0
0.00288,0.665047586,0,0,0
0.0028816,0.634462059,0,0,0
0.0028832,0.625799119,0,0,0
0.0028848,0.591854453,0,0,0
0.0028864,0.574174941,0,0,0
0.002888,0.547302127,0,0,0
0.0028896,0.537931979,0,0,0
0.0028912,0.519545317,0,0,0
0.0028928,0.488959759,0,0,0
0.0028944,0.490550935,0,0,0
0.002896,0.473224998,0,0,0
0.0028976,0.4631477,0,0,0
0.0028992,2.266633749,0,0,0
0.0029008,76.56951141,0,1, TriggerDetected
0.0029024,107.8258133,0,0,0
0.002904,118.6672363,0,0,0
0.0029056,124.0418015,0,0,0
0.0029072,124.1491165,0,0,0
0.0029088,120.8361588,0,0,0
0.0029104,115.2794876,0,0,0
0.002912,108.1242371,0,0,0
0.0029136,100.1771317,0,0,0
0.0029152,91.88226318,0,0,0
0.0029168,83.57289124,0,0,0
0.0029184,75.54021454,0,0,0
0.00292,67.91999054,0,0,0
0.0029216,60.84978485,0,0,0
0.0029232,54.21837997,0,0,0
0.0029248,48.1573143,0,0,0
0.0029264,42.52126694,0,0,0
0.002928,37.378479,0,0,0
0.0029296,32.85376358,0,0,0
0.0029312,28.81169891,0,0,0
0.0029328,25.24927902,0,0,0
0.0029344,22.00544357,0,0,0
0.002936,19.10936356,0,0,0
0.0029376,16.58756065,0,0,0
0.0029392,14.268363,0,0,0
0.0029408,12.19473457,0,0,0
0.0029424,10.26979065,0,0,0
0.002944,8.614281654,0,0,0
0.0029456,7.153778076,0,0,0
0.0029472,5.936014175,0,0,0
0.0029488,4.924393177,0,0,0
0.0029504,4.093986988,0,0,0
0.002952,3.397591352,0,0,0
0.0029536,2.911935568,0,0,0
0.0029552,2.433351278,0,0,0
0.0029568,2.196976423,0,0,0
0.0029584,1.861773014,0,0,0
0.00296,1.67490077,0,0,0
0.0029616,1.460448384,0,0,0
0.0029632,1.389907122,0,0,0
0.0029648,1.252360702,0,0,0
0.0029664,1.110217452,0,0,0
0.002968,1.048692822,0,0,0
0.0029696,0.973554909,0,0,0
0.0029712,0.901952922,0,0,0
0.0029728,0.84060508,0,0,0
0.0029744,0.793754399,0,0,0
0.002976,0.797997475,0,0,0
0.0029776,0.681843102,0,0,0
0.0029792,0.698638678,0,0,0
0.0029808,0.654439926,0,0,0
0.0029824,0.617666543,0,0,0
0.002984,0.622263193,0,0,0
0.0029856,0.575058937,0,0,0
0.0029872,0.571523011,0,0,0
0.0029888,0.537755191,0,0,0
0.0029904,0.519191742,0,0,0
0.002992,0.515479028,0,0,0
0.0029936,0.501335442,0,0,0
0.0029952,0.486131042,0,0,0
0.0029968,0.460318983,0,0,0
0.0029984,0.448473722,0,0,0
0.003,31.59551239,0,1, TriggerDetected
0.0030016,97.70783234,0,0,0
0.0030032,114.2936783,0,0,0
0.0030048,121.9285736,0,0,0
0.0030064,124.3930969,0,0,0
0.003008,122.6985168,0,0,0
0.0030096,118.1676102,0,0,0
0.0030112,111.6725159,0,0,0
0.0030128,104.0800552,0,0,0
0.0030144,95.89691925,0,0,0
0.003016,87.6543808,0,0,0
0.0030176,79.42563629,0,0,0
0.0030192,71.53208923,0,0,0
0.0030208,64.24972534,0,0,0
0.0030224,57.36886597,0,0,0
0.003024,51.06612396,0,0,0
0.0030256,45.19281769,0,0,0
0.0030272,39.8290329,0,0,0
0.0030288,34.90423203,0,0,0
0.0030304,30.80205727,0,0,0
0.003032,26.96578217,0,0,0
0.0030336,23.48663139,0,0,0
0.0030352,20.47669792,0,0,0
0.0030368,17.77403259,0,0,0
0.0030384,15.35512257,0,0,0
0.00304,13.14164829,0,0,0
0.0030416,11.13714695,0,0,0
0.0030432,9.377328873,0,0,0
0.0030448,7.812162876,0,0,0
0.0030464,6.517846584,0,0,0
0.003048,5.372214794,0,0,0
0.0030496,4.453941822,0,0,0
0.0030512,3.725546122,0,0,0
0.0030528,3.143890619,0,0,0
0.0030544,2.656113148,0,0,0
0.003056,2.289617062,0,0,0
0.0030576,1.999142766,0,0,0
0.0030592,1.761353493,0,0,0
0.0030608,1.568116546,0,0,0
0.0030624,1.415012002,0,0,0
0.003064,1.27958703,0,0,0
0.0030656,1.174040437,0,0,0
0.0030672,1.07397449,0,0,0
0.0030688,1.003610015,0,0,0
0.0030704,0.916980505,0,0,0
0.003072,0.881267905,0,0,0
0.0030736,0.861290097,0,0,0
0.0030752,0.731522501,0,0,0
0.0030768,0.738771141,0,0,0
0.0030784,0.705003262,0,0,0
0.00308,0.662926078,0,0,0
0.0030816,0.638528347,0,0,0
0.0030832,0.604053319,0,0,0
0.0030848,0.586904228,0,0,0
0.0030864,0.594859958,0,0,0
0.003088,0.517777383,0,0,0
0.0030896,0.56692636,0,0,0
0.0030912,0.494970798,0,0,0
0.0030928,0.510528743,0,0,0
0.0030944,0.458197445,0,0,0
0.003096,0.473401815,0,0,0
0.0030976,0.464385271,0,0,0
0.0030992,1.925596118,0,0,0
0.0031008,75.78242493,0,1, TriggerDetected
0.0031024,107.7773666,0,0,0
0.003104,118.645134,0,0,0
0.0031056,123.9085007,0,0,0
0.0031072,124.1137619,0,0,0
0.0031088,120.8101654,0,0,0
0.0031104,115.2043533,0,0,0
0.003112,108.0998459,0,0,0
0.0031136,100.1341705,0,0,0
0.0031152,91.86493683,0,0,0
0.0031168,83.55698395,0,0,0
0.0031184,75.51917267,0,0,0
0.00312,67.94244385,0,0,0
0.0031216,60.82574081,0,0,0
0.0031232,54.19398117,0,0,0
0.0031248,48.10127258,0,0,0
0.0031264,42.51154327,0,0,0
0.003128,37.36079788,0,0,0
0.0031296,32.81062317,0,0,0
0.0031312,28.80586433,0,0,0
0.0031328,25.19765472,0,0,0
0.0031344,21.9939518,0,0,0
0.003136,19.10936356,0,0,0
0.0031376,16.56121826,0,0,0
0.0031392,14.20772266,0,0,0
0.0031408,12.14876747,0,0,0
0.0031424,10.21074104,0,0,0
0.003144,8.558591843,0,0,0
0.0031456,7.145822525,0,0,0
0.0031472,5.882799149,0,0,0
0.0031488,4.910072803,0,0,0
0.0031504,4.072948456,0,0,0
0.003152,3.415270805,0,0,0
0.0031536,2.875515699,0,0,0
0.0031552,2.487981081,0,0,0
0.0031568,2.156313658,0,0,0
0.0031584,1.859121084,0,0,0
0.00316,1.677729487,0,0,0
0.0031616,1.483431697,0,0,0
0.0031632,1.336691856,0,0,0
0.0031648,1.225841403,0,0,0
0.0031664,1.113399744,0,0,0
0.003168,1.01846087,0,0,0
0.0031696,0.965775907,0,0,0
0.0031712,0.918218076,0,0,0
0.0031728,0.8386603,0,0,0
0.0031744,0.795345545,0,0,0
0.003176,0.774130106,0,0,0
0.0031776,0.698108256,0,0,0
0.0031792,0.712782264,0,0,0
0.0031808,0.633754909,0,0,0
0.0031824,0.655147076,0,0,0
0.003184,0.619611263,0,0,0
0.0031856,0.556672275,0,0,0
0.0031872,0.5616225,0,0,0
0.0031888,0.546064556,0,0,0
0.0031904,0.525556326,0,0,0
0.003192,0.523788393,0,0,0
0.0031936,0.482418358,0,0,0
0.0031952,0.483125538,0,0,0
0.0031968,0.46774435,0,0,0
0.0031984,0.450418442,0,0,0
0.0032,32.11210632,0,1, TriggerDetected
0.0032016,97.68096161,0,0,0
0.0032032,114.3037567,0,0,0
0.0032048,121.9361725,0,0,0
0.0032064,124.4804306,0,0,0
0.003208,122.7391739,0,0,0
0.0032096,118.1930695,0,0,0
0.0032112,111.7533112,0,0,0
0.0032128,104.1316757,0,0,0
0.0032144,96.00617981,0,0,0
0.003216,87.69664001,0,0,0
0.0032176,79.47920227,0,0,0
0.0032192,71.65142822,0,0,0
0.0032208,64.2670517,0,0,0
0.0032224,57.42579651,0,0,0
0.003224,51.12039948,0,0,0
0.0032256,45.26035309,0,0,0
0.0032272,39.85254669,0,0,0
0.0032288,35.01755524,0,0,0
0.0032304,30.75750351,0,0,0
0.003232,26.97143936,0,0,0
0.0032336,23.57467651,0,0,0
0.0032352,20.46661949,0,0,0
0.0032368,17.77774429,0,0,0
0.0032384,15.32966423,0,0,0
0.00324,13.13015747,0,0,0
0.0032416,11.13378811,0,0,0
0.0032432,9.35240078,0,0,0
0.0032448,7.809687614,0,0,0
0.0032464,6.476653576,0,0,0
0.003248,5.377872467,0,0,0
0.0032496,4.457300663,0,0,0
0.0032512,3.736507416,0,0,0
0.0032528,3.134697199,0,0,0
0.0032544,2.697836637,0,0,0
0.003256,2.291915417,0,0,0
0.0032576,1.978104234,0,0,0
0.0032592,1.79653573,0,0,0
0.0032608,1.569530964,0,0,0
0.0032624,1.420492649,0,0,0
0.003264,1.282062173,0,0,0
0.0032656,1.178990722,0,0,0
0.0032672,1.075742483,0,0,0
0.0032688,0.998306215,0,0,0
0.0032704,0.926881015,0,0,0
0.003272,0.880030334,0,0,0
0.0032736,0.830174148,0,0,0
0.0032752,0.767411888,0,0,0
0.0032768,0.704119325,0,0,0
0.0032784,0.706594408,0,0,0
0.00328,0.693688393,0,0,0
0.0032816,0.63835156,0,0,0
0.0032832,0.621025622,0,0,0
0.0032848,0.606705248,0,0,0
0.0032864,0.563390493,0,0,0
0.003288,0.578594863,0,0,0
0.0032896,0.544119835,0,0,0
0.0032912,0.502042592,0,0,0
0.0032928,0.546594918,0,0,0
0.0032944,0.486131042,0,0,0
0.003296,0.435037285,0,0,0
0.0032976,0.51141274,0,0,0
0.0032992,2.840510368,0,0,0
0.0033008,77.28394318,0,1, TriggerDetected
0.0033024,107.6262054,0,0,0
0.003304,118.4361649,0,0,0
0.0033056,123.6788406,0,0,0
0.0033072,123.8888779,0,0,0
0.0033088,120.6376114,0,0,0
0.0033104,114.9815903,0,0,0
0.003312,107.9301224,0,0,0
0.0033136,100.0052795,0,0,0
0.0033152,91.74241638,0,0,0
0.0033168,83.45267487,0,0,0
0.0033184,75.40319824,0,0,0
0.00332,67.8266449,0,0,0
0.0033216,60.70746231,0,0,0
0.0033232,54.13722992,0,0,0
0.0033248,48.0429306,0,0,0
0.0033264,42.46946716,0,0,0
0.003328,37.26921844,0,0,0
0.0033296,32.80337524,0,0,0
0.0033312,28.7310791,0,0,0
0.0033328,25.15133476,0,0,0
0.0033344,21.91987419,0,0,0
0.003336,19.05933189,0,0,0
0.0033376,16.50287628,0,0,0
0.0033392,14.182971,0,0,0
0.0033408,12.0669117,0,0,0
0.0033424,10.18846512,0,0,0
0.003344,8.526768684,0,0,0
0.0033456,7.082353115,0,0,0
0.0033472,5.897295952,0,0,0
0.0033488,4.869940281,0,0,0
0.0033504,4.060042381,0,0,0
0.003352,3.412265301,0,0,0
0.0033536,2.874278069,0,0,0
0.0033552,2.478610992,0,0,0
0.0033568,2.120777845,0,0,0
0.0033584,1.882634878,0,0,0
0.00336,1.666060925,0,0,0
0.0033616,1.47459197,0,0,0
0.0033632,1.352780223,0,0,0
0.0033648,1.258902073,0,0,0
0.0033664,1.077156782,0,0,0
0.003368,1.041444182,0,0,0
0.0033696,0.97019583,0,0,0
0.0033712,0.892582774,0,0,0
0.0033728,0.882505476,0,0,0
0.0033744,0.766527951,0,0,0
0.003376,0.751677155,0,0,0
0.0033776,0.722152412,0,0,0
0.0033792,0.667876303,0,0,0
0.0033808,0.653379142,0,0,0
0.0033824,0.623677552,0,0,0
0.003384,0.611832321,0,0,0
0.0033856,0.577887654,0,0,0
0.0033872,0.560208142,0,0,0
0.0033888,0.529445827,0,0,0
0.0033904,0.496561944,0,0,0
0.003392,0.519191742,0,0,0
0.0033936,0.482064754,0,0,0
0.0033952,0.478882462,0,0,0
0.0033968,0.473401815,0,0,0
0.0033984,0.453954339,0,0,0
0.0034,31.8693676,0,1, TriggerDetected
0.0034016,97.46067047,0,0,0
0.0034032,114.155777,0,0,0
0.0034048,121.7272034,0,0,0
0.0034064,124.207283,0,0,0
0.003408,122.6035767,0,0,0
0.0034096,117.9768524,0,0,0
0.0034112,111.5595474,0,0,0
0.0034128,103.9829941,0,0,0
0.0034144,95.84653473,0,0,0
0.003416,87.51312256,0,0,0
0.0034176,79.38851166,0,0,0
0.0034192,71.57523346,0,0,0
0.0034208,64.09609222,0,0,0
0.0034224,57.32767487,0,0,0
0.003424,50.98232269,0,0,0
0.0034256,45.16453171,0,0,0
0.0034272,39.80109787,0,0,0
0.0034288,34.93994522,0,0,0
0.0034304,30.65567017,0,0,0
0.003432,26.86889839,0,0,0
0.0034336,23.48044395,0,0,0
0.0034352,20.39519501,0,0,0
0.0034368,17.71445084,0,0,0
0.0034384,15.27574158,0,0,0
0.00344,13.06456566,0,0,0
0.0034416,11.08640671,0,0,0
0.0034432,9.292468071,0,0,0
0.0034448,7.762836933,0,0,0
0.0034464,6.453493118,0,0,0
0.003448,5.337032795,0,0,0
0.0034496,4.432019234,0,0,0
0.0034512,3.702385902,0,0,0
0.0034528,3.131161213,0,0,0
0.0034544,2.619162798,0,0,0
0.003456,2.362102985,0,0,0
0.0034576,2.001971483,0,0,0
0.0034592,1.782745719,0,0,0
0.0034608,1.572359681,0,0,0
0.0034624,1.396095037,0,0,0
0.003464,1.284183741,0,0,0
0.0034656,1.168736577,0,0,0
0.0034672,1.073620915,0,0,0
0.0034688,1.009974718,0,0,0
0.0034704,0.929002583,0,0,0
0.003472,0.84060508,0,0,0
0.0034736,0.866770744,0,0,0
0.0034752,0.745842934,0,0,0
0.0034768,0.722682774,0,0,0
0.0034784,0.734351277,0,0,0
0.00348,0.657268643,0,0,0
0.0034816,0.652495146,0,0,0
0.0034832,0.601224601,0,0,0
0.0034848,0.591147304,0,0,0
0.0034864,0.590793669,0,0,0
0.003488,0.561092138,0,0,0
0.0034896,0.537047982,0,0,0
0.0034912,0.512119889,0,0,0
0.0034928,0.504164159,0,0,0
0.0034944,0.489490151,0,0,0
0.003496,0.464562058,0,0,0
0.0034976,0.450418442,0,0,0
0.0034992,2.901150942,0,0,0
0.0035008,77.33114624,0,1, TriggerDetected
0.0035024,107.4904327,0,0,0
0.003504,118.3391037,0,0,0
0.0035056,123.6113052,0,0,0
0.0035072,123.7794418,0,0,0
0.0035088,120.5699005,0,0,0
0.0035104,114.9876022,0,0,0
0.003512,107.8473816,0,0,0
0.0035136,99.99343872,0,0,0
0.0035152,91.65719604,0,0,0
0.0035168,83.46451569,0,0,0
0.0035184,75.4305954,0,0,0
0.00352,67.73312378,0,0,0
0.0035216,60.72903442,0,0,0
0.0035232,54.11955261,0,0,0
0.0035248,48.06149292,0,0,0
0.0035264,42.42739105,0,0,0
0.003528,37.30934906,0,0,0
0.0035296,32.76766205,0,0,0
0.0035312,28.70402908,0,0,0
0.0035328,25.19464874,0,0,0
0.0035344,21.89141083,0,0,0
0.003536,19.05349731,0,0,0
0.0035376,16.48254395,0,0,0
0.0035392,14.16865063,0,0,0
0.0035408,12.07698917,0,0,0
0.0035424,10.16194534,0,0,0
0.003544,8.511210442,0,0,0
0.0035456,7.101270199,0,0,0
0.0035472,5.868655205,0,0,0
0.0035488,4.891862869,0,0,0
0.0035504,4.031754971,0,0,0
0.003552,3.405016661,0,0,0
0.0035536,2.876929998,0,0,0
0.0035552,2.457041979,0,0,0
0.0035568,2.139871597,0,0,0
0.0035584,1.871320009,0,0,0
0.00356,1.64254725,0,0,0
0.0035616,1.519497871,0,0,0
0.0035632,1.36020565,0,0,0
0.0035648,1.235034704,0,0,0
0.0035664,1.122593045,0,0,0
0.003568,1.055410981,0,0,0
0.0035696,0.986814559,0,0,0
0.0035712,0.872781754,0,0,0
0.0035728,0.840781868,0,0,0
0.0035744,0.848384023,0,0,0
0.003576,0.733997643,0,0,0
0.0035776,0.712782264,0,0,0
0.0035792,0.710130334,0,0,0
0.0035808,0.649666429,0,0,0
0.0035824,0.623677552,0,0,0
0.003584,0.637113988,0,0,0
0.0035856,0.563390493,0,0,0
0.0035872,0.577710867,0,0,0
0.0035888,0.548362911,0,0,0
0.0035904,0.529092252,0,0,0
0.003592,0.517954171,0,0,0
0.0035936,0.501689017,0,0,0
0.0035952,0.487899005,0,0,0
0.0035968,0.452009618,0,0,0
0.0035984,0.462086916,0,0,0
0.0036,34.72885132,0,1, TriggerDetected
0.0036016,97.07579041,0,0,0
0.0036032,114.0726852,0,0,0
0.0036048,121.7668076,0,0,0
0.0036064,124.1841202,0,0,0
0.003608,122.5174789,0,0,0
0.0036096,118.0109711,0,0,0
0.0036112,111.5401001,0,0,0
0.0036128,103.9642563,0,0,0
0.0036144,95.85254669,0,0,0
0.003616,87.528862,0,0,0
0.0036176,79.3515625,0,0,0
0.0036192,71.54358673,0,0,0
0.0036208,64.18696594,0,0,0
0.0036224,57.34464645,0,0,0
0.003624,51.02581406,0,0,0
0.0036256,45.15197754,0,0,0
0.0036272,39.83009338,0,0,0
0.0036288,34.96080399,0,0,0
0.0036304,30.64099693,0,0,0
0.003632,26.9072628,0,0,0
0.0036336,23.47107506,0,0,0
0.0036352,20.44381332,0,0,0
0.0036368,17.72010994,0,0,0
0.0036384,15.28475761,0,0,0
0.00364,13.0463562,0,0,0
0.0036416,11.04397583,0,0,0
0.0036432,9.292644501,0,0,0
0.0036448,7.766019344,0,0,0
0.0036464,6.429625988,0,0,0
0.003648,5.328192711,0,0,0
0.0036496,4.430251122,0,0,0
0.0036512,3.698673248,0,0,0
0.0036528,3.102520466,0,0,0
0.0036544,2.686168194,0,0,0
0.003656,2.284313202,0,0,0
0.0036576,2.020888567,0,0,0
0.0036592,1.770723581,0,0,0
0.0036608,1.56847012,0,0,0
0.0036624,1.435520291,0,0,0
0.003664,1.286482096,0,0,0
0.0036656,1.166791916,0,0,0
0.0036672,1.085819721,0,0,0
0.0036688,0.996891856,0,0,0
0.0036704,0.90937829,0,0,0
0.003672,0.879853547,0,0,0
0.0036736,0.826991856,0,0,0
0.0036752,0.76988703,0,0,0
0.0036768,0.733820856,0,0,0
0.0036784,0.715257406,0,0,0
0.00368,0.708362401,0,0,0
0.0036816,0.601224601,0,0,0
0.0036832,0.649136066,0,0,0
0.0036848,0.60988754,0,0,0
0.0036864,0.517777383,0,0,0
0.003688,0.573821366,0,0,0
0.0036896,0.533512115,0,0,0
0.0036912,0.499213874,0,0,0
0.0036928,0.494440407,0,0,0
0.0036944,0.506992877,0,0,0
0.003696,0.449534476,0,0,0
0.0036976,0.485777467,0,0,0
0.0036992,4.37420702,0,0,0
0.0037008,78.7350769,0,1, TriggerDetected
0.0037024,107.503334,0,0,0
0.003704,118.2008514,0,0,0
0.0037056,123.5679932,0,0,0
0.0037072,123.6567459,0,0,0
0.0037088,120.4351883,0,0,0
0.0037104,114.8352051,0,0,0
0.003712,107.7678223,0,0,0
0.0037136,99.8398056,0,0,0
0.0037152,91.6050415,0,0,0
0.0037168,83.36162567,0,0,0
0.0037184,75.32115936,0,0,0
0.00372,67.74143219,0,0,0
0.0037216,60.63391876,0,0,0
0.0037232,54.06739807,0,0,0
0.0037248,47.99643326,0,0,0
