Meter S/N:	None
Sensor	None	None
Date	[None]
Units	W
Cursor	0,1000448	0,2000896	1,00000000	0,00000000
0,0888832	0	0	0	0	0
0,0889344	0	0	0	0	0
0,0889856	0	0	0	0	0
0,0890368	0	0	0	0	0
0,0890880	0	0	0	0	0
0,0891392	0	0	0	0	0
0,0891904	0	0	0	0	0
0,0892416	0	0	0	0	0
0,0892928	0	0	0	0	0
0,0893440	0	0	0	0	0
0,0893951	0	0	0	0	0
0,0894464	0	0	0	0	0
0,0894976	0	0	0	0	0
0,0895488	0	0	0	0	0
0,0896000	0	0	0	0	0
0,0896512	0	0	0	0	0
0,0897024	0	0	0	0	0
0,0897536	0	0	0	0	0
0,0898048	0	0	0	0	0
0,0898560	0	0	0	0	0
0,0899072	0	0	0	0	0
0,0899583	0	0	0	0	0
0,0900096	0	0	0	0	0
0,0900608	0	0	0	0	0
0,0901120	0	0	0	0	0
0,0901632	0	0	0	0	0
0,0902144	0	0	0	0	0
0,0902656	0	0	0	0	0
0,0903168	0	0	0	0	0
0,0903680	0	0	0	0	0
0,0904192	0	0	0	0	0
0,0904704	0	0	0	0	0
0,0905215	0	0	0	0	0
0,0905728	0	0	0	0	0
0,0906240	0	0	0	0	0
0,0906752	0	0	0	0	0
0,0907264	0	0	0	0	0
0,0907776	0	0	0	0	0
0,0908288	0	0	0	0	0
0,0908800	0	0	0	0	0
0,0909312	0	0	0	0	0
0,0909824	0	0	0	0	0
0,0910336	0	0	0	0	0
0,0910847	0	0	0	0	0
0,0911360	0	0	0	0	0
0,0911872	0	0	0	0	0
0,0912384	0	0	0	0	0
0,0912896	0	0	0	0	0
0,0913408	0	0	0	0	0
0,0913920	0	0	0	0	0
0,0914432	0	0	0	0	0
0,0914944	0	0	0	0	0
0,0915456	0	0	0	0	0
0,0915968	0	0	0	0	0
0,0916479	0	0	0	0	0
0,0916992	0	0	0	0	0
0,0917504	0	0	0	0	0
0,0918016	0	0	0	0	0
0,0918528	0	0	0	0	0
0,0919040	0	0	0	0	0
0,0919552	0	0	0	0	0
0,0920064	0	0	0	0	0
0,0920576	0	0	0	0	0
0,0921088	0	0	0	0	0
0,0921600	0	0	0	0	0
0,0922111	0	0	0	0	0
0,0922624	0	0	0	0	0
0,0923136	0	0	0	0	0
0,0923648	0	0	0	0	0
0,0924160	0	0	0	0	0
0,0924672	0	0	0	0	0
0,0925184	0	0	0	0	0
0,0925696	0	0	0	0	0
0,0926208	0	0	0	0	0
0,0926720	0	0	0	0	0
0,0927232	0	0	0	0	0
0,0927744	0	0	0	0	0
0,0928256	0	0	0	0	0
0,0928768	0	0	0	0	0
0,0929280	0	0	0	0	0
0,0929792	0	0	0	0	0
0,0930304	0	0	0	0	0
0,0930816	0	0	0	0	0
0,0931328	0	0	0	0	0
0,0931840	0	0	0	0	0
0,0932352	0	0	0	0	0
0,0932864	0	0	0	0	0
0,0933376	0	0	0	0	0
0,0933887	0	0	0	0	0
0,0934400	0	0	0	0	0
0,0934912	0	0	0	0	0
0,0935424	0	0	0	0	0
0,0935936	0	0	0	0	0
0,0936448	0	0	0	0	0
0,0936960	0	0	0	0	0
0,0937472	0	0	0	0	0
0,0937984	0	0	0	0	0
0,0938496	0	0	0	0	0
0,0939008	0	0	0	0	0
0,0939519	0	0	0	0	0
0,0940032	0	0	0	0	0
0,0940544	0	0	0	0	0
0,0941056	0	0	0	0	0
0,0941568	0	0	0	0	0
0,0942080	0	0	0	0	0
0,0942592	0	0	0	0	0
0,0943104	0	0	0	0	0
0,0943616	0	0	0	0	0
0,0944128	0	0	0	0	0
0,0944640	0	0	0	0	0
0,0945151	0	0	0	0	0
0,0945664	0	0	0	0	0
0,0946176	0	0	0	0	0
0,0946688	0	0	0	0	0
0,0947200	0	0	0	0	0
0,0947712	0	0	0	0	0
0,0948224	0	0	0	0	0
0,0948736	0	0	0	0	0
0,0949248	0	0	0	0	0
0,0949760	0	0	0	0	0
0,0950272	0	0	0	0	0
0,0950783	0	0	0	0	0
0,0951296	0	0	0	0	0
0,0951808	0	0	0	0	0
0,0952320	0	0	0	0	0
0,0952832	0	0	0	0	0
0,0953344	0	0	0	0	0
0,0953856	0	0	0	0	0
0,0954368	0	0	0	0	0
0,0954880	0	0	0	0	0
0,0955392	0	0	0	0	0
0,0955904	0	0	0	0	0
0,0956415	0	0	0	0	0
0,0956928	0	0	0	0	0
0,0957440	0	0	0	0	0
0,0957952	0	0	0	0	0
0,0958464	0	0	0	0	0
0,0958976	0	0	0	0	0
0,0959488	0	0	0	0	0
0,0960000	0	0	0	0	0
0,0960512	0	0	0	0	0
0,0961024	0	0	0	0	0
0,0961536	0	0	0	0	0
0,0962047	0	0	0	0	0
0,0962560	0	0	0	0	0
0,0963072	0	0	0	0	0
0,0963584	0	0	0	0	0
0,0964096	0	0	0	0	0
0,0964608	0	0	0	0	0
0,0965120	0	0	0	0	0
0,0965632	0	0	0	0	0
0,0966144	0	0	0	0	0
0,0966656	0	0	0	0	0
0,0967168	0	0	0	0	0
0,0967680	0	0	0	0	0
0,0968191	0	0	0	0	0
0,0968704	0	0	0	0	0
0,0969216	0	0	0	0	0
0,0969728	0	0	0	0	0
0,0970240	0	0	0	0	0
0,0970752	0	0	0	0	0
0,0971264	0	0	0	0	0
0,0971776	0	0	0	0	0
0,0972288	0	0	0	0	0
0,0972800	0	0	0	0	0
0,0973312	0	0	0	0	0
0,0973823	0	0	0	0	0
0,0974336	0	0	0	0	0
0,0974848	0	0	0	0	0
0,0975360	0	0	0	0	0
0,0975872	0	0	0	0	0
0,0976384	0	0	0	0	0
0,0976896	0	0	0	0	0
0,0977408	0	0	0	0	0
0,0977920	0	0	0	0	0
0,0978432	0	0	0	0	0
0,0978944	0	0	0	0	0
0,0979455	0	0	0	0	0
0,0979968	0	0	0	0	0
0,0980480	0	0	0	0	0
0,0980992	0	0	0	0	0
0,0981504	0	0	0	0	0
0,0982016	0	0	0	0	0
0,0982528	0	0	0	0	0
0,0983040	0	0	0	0	0
0,0983552	0	0	0	0	0
0,0984064	0	0	0	0	0
0,0984576	0	0	0	0	0
0,0985087	0	0	0	0	0
0,0985600	0	0	0	0	0
0,0986112	0	0	0	0	0
0,0986624	0	0	0	0	0
0,0987136	0	0	0	0	0
0,0987648	0	0	0	0	0
0,0988160	0	0	0	0	0
0,0988672	0	0	0	0	0
0,0989184	0	0	0	0	0
0,0989696	0	0	0	0	0
0,0990208	0	0	0	0	0
0,0990719	0	0	0	0	0
0,0991232	0	0	0	0	0
0,0991744	0	0	0	0	0
0,0992256	0	0	0	0	0
0,0992768	0	0	0	0	0
0,0993280	0	0	0	0	0
0,0993792	0	0	0	0	0
0,0994304	0	0	0	0	0
0,0994816	0	0	0	0	0
0,0995328	0	0	0	0	0
0,0995840	0	0	0	0	0
0,0996351	0	0	0	0	0
0,0996864	0	0	0	0	0
0,0997376	0	0	0	0	0
0,0997888	0	0	0	0	0
0,0998400	0	0	0	0	0
0,0998912	0	0	0	0	0
0,0999424	0	0	0	0	0
0,0999936	0	0	0	0	0
0,1000448	1	0	0	0	0
0,1000960	1	0	0	0	0
0,1001472	1	0	0	0	0
0,1001984	1	0	0	0	0
0,1002496	1	0	0	0	0
0,1003008	1	0	0	0	0
0,1003520	1	0	0	0	0
0,1004032	1	0	0	0	0
0,1004544	1	0	0	0	0
0,1005056	1	0	0	0	0
0,1005568	1	0	0	0	0
0,1006080	1	0	0	0	0
0,1006592	1	0	0	0	0
0,1007104	1	0	0	0	0
0,1007616	1	0	0	0	0
0,1008127	1	0	0	0	0
0,1008640	1	0	0	0	0
0,1009152	1	0	0	0	0
0,1009664	1	0	0	0	0
0,1010176	1	0	0	0	0
0,1010688	1	0	0	0	0
0,1011200	1	0	0	0	0
0,1011712	1	0	0	0	0
0,1012224	1	0	0	0	0
0,1012736	1	0	0	0	0
0,1013248	1	0	0	0	0
0,1013759	1	0	0	0	0
0,1014272	1	0	0	0	0
0,1014784	1	0	0	0	0
0,1015296	1	0	0	0	0
0,1015808	1	0	0	0	0
0,1016320	1	0	0	0	0
0,1016832	1	0	0	0	0
0,1017344	1	0	0	0	0
0,1017856	1	0	0	0	0
0,1018368	1	0	0	0	0
0,1018880	1	0	0	0	0
0,1019391	1	0	0	0	0
0,1019904	1	0	0	0	0
0,1020416	1	0	0	0	0
0,1020928	1	0	0	0	0
0,1021440	1	0	0	0	0
0,1021952	1	0	0	0	0
0,1022464	1	0	0	0	0
0,1022976	1	0	0	0	0
0,1023488	1	0	0	0	0
0,1024000	1	0	0	0	0
0,1024512	1	0	0	0	0
0,1025023	1	0	0	0	0
0,1025536	1	0	0	0	0
0,1026048	1	0	0	0	0
0,1026560	1	0	0	0	0
0,1027072	1	0	0	0	0
0,1027584	1	0	0	0	0
0,1028096	1	0	0	0	0
0,1028608	1	0	0	0	0
0,1029120	1	0	0	0	0
0,1029632	1	0	0	0	0
0,1030144	1	0	0	0	0
0,1030655	1	0	0	0	0
0,1031168	1	0	0	0	0
0,1031680	1	0	0	0	0
0,1032192	1	0	0	0	0
0,1032704	1	0	0	0	0
0,1033216	1	0	0	0	0
0,1033728	1	0	0	0	0
0,1034240	1	0	0	0	0
0,1034752	1	0	0	0	0
0,1035264	1	0	0	0	0
0,1035776	1	0	0	0	0
0,1036287	1	0	0	0	0
0,1036800	1	0	0	0	0
0,1037312	1	0	0	0	0
0,1037824	1	0	0	0	0
0,1038336	1	0	0	0	0
0,1038848	1	0	0	0	0
0,1039360	1	0	0	0	0
0,1039872	1	0	0	0	0
0,1040384	1	0	0	0	0
0,1040896	1	0	0	0	0
0,1041408	1	0	0	0	0
0,1041920	1	0	0	0	0
0,1042432	1	0	0	0	0
0,1042944	1	0	0	0	0
0,1043456	1	0	0	0	0
0,1043968	1	0	0	0	0
0,1044480	1	0	0	0	0
0,1044992	1	0	0	0	0
0,1045504	1	0	0	0	0
0,1046016	1	0	0	0	0
0,1046528	1	0	0	0	0
0,1047040	1	0	0	0	0
0,1047552	1	0	0	0	0
0,1048063	1	0	0	0	0
0,1048576	1	0	0	0	0
0,1049088	1	0	0	0	0
0,1049600	1	0	0	0	0
0,1050112	1	0	0	0	0
0,1050624	1	0	0	0	0
0,1051136	1	0	0	0	0
0,1051648	1	0	0	0	0
0,1052160	1	0	0	0	0
0,1052672	1	0	0	0	0
0,1053184	1	0	0	0	0
0,1053696	1	0	0	0	0
0,1054208	1	0	0	0	0
0,1054720	1	0	0	0	0
0,1055232	1	0	0	0	0
0,1055744	1	0	0	0	0
0,1056256	1	0	0	0	0
0,1056768	1	0	0	0	0
0,1057280	1	0	0	0	0
0,1057792	1	0	0	0	0
0,1058304	1	0	0	0	0
0,1058816	1	0	0	0	0
0,1059328	1	0	0	0	0
0,1059840	1	0	0	0	0
0,1060352	1	0	0	0	0
0,1060864	1	0	0	0	0
0,1061376	1	0	0	0	0
0,1061888	1	0	0	0	0
0,1062400	1	0	0	0	0
0,1062912	1	0	0	0	0
0,1063424	1	0	0	0	0
0,1063936	1	0	0	0	0
0,1064448	1	0	0	0	0
0,1064960	1	0	0	0	0
0,1065472	1	0	0	0	0
0,1065984	1	0	0	0	0
0,1066496	1	0	0	0	0
0,1067008	1	0	0	0	0
0,1067520	1	0	0	0	0
0,1068032	1	0	0	0	0
0,1068544	1	0	0	0	0
0,1069056	1	0	0	0	0
0,1069568	1	0	0	0	0
0,1070080	1	0	0	0	0
0,1070592	1	0	0	0	0
0,1071104	1	0	0	0	0
0,1071616	1	0	0	0	0
0,1072128	1	0	0	0	0
0,1072640	1	0	0	0	0
0,1073152	1	0	0	0	0
0,1073664	1	0	0	0	0
0,1074176	1	0	0	0	0
0,1074688	1	0	0	0	0
0,1075200	1	0	0	0	0
0,1075712	1	0	0	0	0
0,1076224	1	0	0	0	0
0,1076736	1	0	0	0	0
0,1077248	1	0	0	0	0
0,1077760	1	0	0	0	0
0,1078272	1	0	0	0	0
0,1078784	1	0	0	0	0
0,1079296	1	0	0	0	0
0,1079808	1	0	0	0	0
0,1080320	1	0	0	0	0
0,1080832	1	0	0	0	0
0,1081344	1	0	0	0	0
0,1081856	1	0	0	0	0
0,1082368	1	0	0	0	0
0,1082880	1	0	0	0	0
0,1083392	1	0	0	0	0
0,1083904	1	0	0	0	0
0,1084416	1	0	0	0	0
0,1084928	1	0	0	0	0
0,1085440	1	0	0	0	0
0,1085952	1	0	0	0	0
0,1086464	1	0	0	0	0
0,1086976	1	0	0	0	0
0,1087488	1	0	0	0	0
0,1088000	1	0	0	0	0
0,1088512	1	0	0	0	0
0,1089024	1	0	0	0	0
0,1089536	1	0	0	0	0
0,1090048	1	0	0	0	0
0,1090560	1	0	0	0	0
0,1091072	1	0	0	0	0
0,1091584	1	0	0	0	0
0,1092096	1	0	0	0	0
0,1092608	1	0	0	0	0
0,1093120	1	0	0	0	0
0,1093632	1	0	0	0	0
0,1094144	1	0	0	0	0
0,1094656	1	0	0	0	0
0,1095168	1	0	0	0	0
0,1095680	1	0	0	0	0
0,1096192	1	0	0	0	0
0,1096704	1	0	0	0	0
0,1097216	1	0	0	0	0
0,1097728	1	0	0	0	0
0,1098240	1	0	0	0	0
0,1098752	1	0	0	0	0
0,1099264	1	0	0	0	0
0,1099776	1	0	0	0	0
0,1100288	1	0	0	0	0
0,1100800	1	0	0	0	0
0,1101312	1	0	0	0	0
0,1101824	1	0	0	0	0
0,1102336	1	0	0	0	0
0,1102848	1	0	0	0	0
0,1103360	1	0	0	0	0
0,1103872	1	0	0	0	0
0,1104384	1	0	0	0	0
0,1104896	1	0	0	0	0
0,1105408	1	0	0	0	0
0,1105920	1	0	0	0	0
0,1106432	1	0	0	0	0
0,1106944	1	0	0	0	0
0,1107456	1	0	0	0	0
0,1107968	1	0	0	0	0
0,1108480	1	0	0	0	0
0,1108992	1	0	0	0	0
0,1109504	1	0	0	0	0
0,1110016	1	0	0	0	0
0,1110528	1	0	0	0	0
0,1111040	1	0	0	0	0
0,1111552	1	0	0	0	0
0,1112064	1	0	0	0	0
0,1112576	1	0	0	0	0
0,1113088	1	0	0	0	0
0,1113600	1	0	0	0	0
0,1114112	1	0	0	0	0
0,1114624	1	0	0	0	0
0,1115136	1	0	0	0	0
0,1115648	1	0	0	0	0
0,1116160	1	0	0	0	0
0,1116672	1	0	0	0	0
0,1117184	1	0	0	0	0
0,1117696	1	0	0	0	0
0,1118208	1	0	0	0	0
0,1118720	1	0	0	0	0
0,1119232	1	0	0	0	0
0,1119744	1	0	0	0	0
0,1120256	1	0	0	0	0
0,1120768	1	0	0	0	0
0,1121280	1	0	0	0	0
0,1121792	1	0	0	0	0
0,1122304	1	0	0	0	0
0,1122816	1	0	0	0	0
0,1123328	1	0	0	0	0
0,1123840	1	0	0	0	0
0,1124352	1	0	0	0	0
0,1124864	1	0	0	0	0
0,1125376	1	0	0	0	0
0,1125888	1	0	0	0	0
0,1126400	1	0	0	0	0
0,1126912	1	0	0	0	0
0,1127424	1	0	0	0	0
0,1127936	1	0	0	0	0
0,1128448	1	0	0	0	0
0,1128960	1	0	0	0	0
0,1129472	1	0	0	0	0
0,1129984	1	0	0	0	0
0,1130496	1	0	0	0	0
0,1131008	1	0	0	0	0
0,1131520	1	0	0	0	0
0,1132032	1	0	0	0	0
0,1132544	1	0	0	0	0
0,1133056	1	0	0	0	0
0,1133568	1	0	0	0	0
0,1134080	1	0	0	0	0
0,1134592	1	0	0	0	0
0,1135104	1	0	0	0	0
0,1135616	1	0	0	0	0
0,1136128	1	0	0	0	0
0,1136640	1	0	0	0	0
0,1137152	1	0	0	0	0
0,1137664	1	0	0	0	0
0,1138176	1	0	0	0	0
0,1138688	1	0	0	0	0
0,1139200	1	0	0	0	0
0,1139712	1	0	0	0	0
0,1140224	1	0	0	0	0
0,1140736	1	0	0	0	0
0,1141248	1	0	0	0	0
0,1141760	1	0	0	0	0
0,1142272	1	0	0	0	0
0,1142784	1	0	0	0	0
0,1143296	1	0	0	0	0
0,1143808	1	0	0	0	0
0,1144320	1	0	0	0	0
0,1144832	1	0	0	0	0
0,1145344	1	0	0	0	0
0,1145856	1	0	0	0	0
0,1146368	1	0	0	0	0
0,1146880	1	0	0	0	0
0,1147392	1	0	0	0	0
0,1147904	1	0	0	0	0
0,1148416	1	0	0	0	0
0,1148928	1	0	0	0	0
0,1149440	1	0	0	0	0
0,1149952	1	0	0	0	0
0,1150464	1	0	0	0	0
0,1150976	1	0	0	0	0
0,1151488	1	0	0	0	0
0,1152000	1	0	0	0	0
0,1152512	1	0	0	0	0
0,1153024	1	0	0	0	0
0,1153536	1	0	0	0	0
0,1154048	1	0	0	0	0
0,1154560	1	0	0	0	0
0,1155072	1	0	0	0	0
0,1155584	1	0	0	0	0
0,1156096	1	0	0	0	0
0,1156608	1	0	0	0	0
0,1157120	1	0	0	0	0
0,1157632	1	0	0	0	0
0,1158144	1	0	0	0	0
0,1158656	1	0	0	0	0
0,1159168	1	0	0	0	0
0,1159680	1	0	0	0	0
0,1160192	1	0	0	0	0
0,1160704	1	0	0	0	0
0,1161216	1	0	0	0	0
0,1161728	1	0	0	0	0
0,1162240	1	0	0	0	0
0,1162752	1	0	0	0	0
0,1163264	1	0	0	0	0
0,1163776	1	0	0	0	0
0,1164288	1	0	0	0	0
0,1164800	1	0	0	0	0
0,1165312	1	0	0	0	0
0,1165824	1	0	0	0	0
0,1166336	1	0	0	0	0
0,1166848	1	0	0	0	0
0,1167360	1	0	0	0	0
0,1167872	1	0	0	0	0
0,1168384	1	0	0	0	0
0,1168896	1	0	0	0	0
0,1169408	1	0	0	0	0
0,1169920	1	0	0	0	0
0,1170432	1	0	0	0	0
0,1170944	1	0	0	0	0
0,1171456	1	0	0	0	0
0,1171968	1	0	0	0	0
0,1172480	1	0	0	0	0
0,1172992	1	0	0	0	0
0,1173504	1	0	0	0	0
0,1174016	1	0	0	0	0
0,1174528	1	0	0	0	0
0,1175040	1	0	0	0	0
0,1175552	1	0	0	0	0
0,1176064	1	0	0	0	0
0,1176576	1	0	0	0	0
0,1177088	1	0	0	0	0
0,1177600	1	0	0	0	0
0,1178112	1	0	0	0	0
0,1178624	1	0	0	0	0
0,1179136	1	0	0	0	0
0,1179648	1	0	0	0	0
0,1180160	1	0	0	0	0
0,1180672	1	0	0	0	0
0,1181184	1	0	0	0	0
0,1181696	1	0	0	0	0
0,1182208	1	0	0	0	0
0,1182720	1	0	0	0	0
0,1183232	1	0	0	0	0
0,1183744	1	0	0	0	0
0,1184256	1	0	0	0	0
0,1184768	1	0	0	0	0
0,1185280	1	0	0	0	0
0,1185792	1	0	0	0	0
0,1186304	1	0	0	0	0
0,1186816	1	0	0	0	0
0,1187328	1	0	0	0	0
0,1187840	1	0	0	0	0
0,1188352	1	0	0	0	0
0,1188864	1	0	0	0	0
0,1189376	1	0	0	0	0
0,1189888	1	0	0	0	0
0,1190400	1	0	0	0	0
0,1190912	1	0	0	0	0
0,1191424	1	0	0	0	0
0,1191936	1	0	0	0	0
0,1192448	1	0	0	0	0
0,1192960	1	0	0	0	0
0,1193472	1	0	0	0	0
0,1193984	1	0	0	0	0
0,1194496	1	0	0	0	0
0,1195008	1	0	0	0	0
0,1195520	1	0	0	0	0
0,1196032	1	0	0	0	0
0,1196544	1	0	0	0	0
0,1197056	1	0	0	0	0
0,1197568	1	0	0	0	0
0,1198080	1	0	0	0	0
0,1198592	1	0	0	0	0
0,1199104	1	0	0	0	0
0,1199616	1	0	0	0	0
0,1200128	1	0	0	0	0
0,1200640	1	0	0	0	0
0,1201152	1	0	0	0	0
0,1201664	1	0	0	0	0
0,1202176	1	0	0	0	0
0,1202688	1	0	0	0	0
0,1203200	1	0	0	0	0
0,1203712	1	0	0	0	0
0,1204224	1	0	0	0	0
0,1204736	1	0	0	0	0
0,1205248	1	0	0	0	0
0,1205760	1	0	0	0	0
0,1206272	1	0	0	0	0
0,1206784	1	0	0	0	0
0,1207296	1	0	0	0	0
0,1207808	1	0	0	0	0
0,1208320	1	0	0	0	0
0,1208832	1	0	0	0	0
0,1209344	1	0	0	0	0
0,1209856	1	0	0	0	0
0,1210368	1	0	0	0	0
0,1210880	1	0	0	0	0
0,1211392	1	0	0	0	0
0,1211904	1	0	0	0	0
0,1212416	1	0	0	0	0
0,1212928	1	0	0	0	0
0,1213440	1	0	0	0	0
0,1213952	1	0	0	0	0
0,1214464	1	0	0	0	0
0,1214976	1	0	0	0	0
0,1215488	1	0	0	0	0
0,1216000	1	0	0	0	0
0,1216512	1	0	0	0	0
0,1217024	1	0	0	0	0
0,1217536	1	0	0	0	0
0,1218048	1	0	0	0	0
0,1218560	1	0	0	0	0
0,1219072	1	0	0	0	0
0,1219584	1	0	0	0	0
0,1220096	1	0	0	0	0
0,1220608	1	0	0	0	0
0,1221120	1	0	0	0	0
0,1221632	1	0	0	0	0
0,1222144	1	0	0	0	0
0,1222656	1	0	0	0	0
0,1223168	1	0	0	0	0
0,1223680	1	0	0	0	0
0,1224192	1	0	0	0	0
0,1224704	1	0	0	0	0
0,1225216	1	0	0	0	0
0,1225728	1	0	0	0	0
0,1226240	1	0	0	0	0
0,1226752	1	0	0	0	0
0,1227264	1	0	0	0	0
0,1227776	1	0	0	0	0
0,1228288	1	0	0	0	0
0,1228800	1	0	0	0	0
0,1229312	1	0	0	0	0
0,1229824	1	0	0	0	0
0,1230336	1	0	0	0	0
0,1230848	1	0	0	0	0
0,1231360	1	0	0	0	0
0,1231872	1	0	0	0	0
0,1232384	1	0	0	0	0
0,1232896	1	0	0	0	0
0,1233408	1	0	0	0	0
0,1233920	1	0	0	0	0
0,1234432	1	0	0	0	0
0,1234944	1	0	0	0	0
0,1235456	1	0	0	0	0
0,1235968	1	0	0	0	0
0,1236480	1	0	0	0	0
0,1236992	1	0	0	0	0
0,1237504	1	0	0	0	0
0,1238016	1	0	0	0	0
0,1238528	1	0	0	0	0
0,1239040	1	0	0	0	0
0,1239552	1	0	0	0	0
0,1240064	1	0	0	0	0
0,1240576	1	0	0	0	0
0,1241088	1	0	0	0	0
0,1241600	1	0	0	0	0
0,1242112	1	0	0	0	0
0,1242624	1	0	0	0	0
0,1243136	1	0	0	0	0
0,1243648	1	0	0	0	0
0,1244160	1	0	0	0	0
0,1244672	1	0	0	0	0
0,1245184	1	0	0	0	0
0,1245696	1	0	0	0	0
0,1246208	1	0	0	0	0
0,1246720	1	0	0	0	0
0,1247232	1	0	0	0	0
0,1247744	1	0	0	0	0
0,1248256	1	0	0	0	0
0,1248768	1	0	0	0	0
0,1249280	1	0	0	0	0
0,1249792	1	0	0	0	0
0,1250304	1	0	0	0	0
0,1250815	1	0	0	0	0
0,1251328	1	0	0	0	0
0,1251840	1	0	0	0	0
0,1252352	1	0	0	0	0
0,1252864	1	0	0	0	0
0,1253376	1	0	0	0	0
0,1253888	1	0	0	0	0
0,1254400	1	0	0	0	0
0,1254912	1	0	0	0	0
0,1255424	1	0	0	0	0
0,1255936	1	0	0	0	0
0,1256448	1	0	0	0	0
0,1256960	1	0	0	0	0
0,1257472	1	0	0	0	0
0,1257984	1	0	0	0	0
0,1258496	1	0	0	0	0
0,1259008	1	0	0	0	0
0,1259520	1	0	0	0	0
0,1260032	1	0	0	0	0
0,1260544	1	0	0	0	0
0,1261056	1	0	0	0	0
0,1261568	1	0	0	0	0
0,1262079	1	0	0	0	0
0,1262591	1	0	0	0	0
0,1263104	1	0	0	0	0
0,1263616	1	0	0	0	0
0,1264128	1	0	0	0	0
0,1264640	1	0	0	0	0
0,1265152	1	0	0	0	0
0,1265664	1	0	0	0	0
0,1266176	1	0	0	0	0
0,1266688	1	0	0	0	0
0,1267200	1	0	0	0	0
0,1267712	1	0	0	0	0
0,1268224	1	0	0	0	0
0,1268736	1	0	0	0	0
0,1269248	1	0	0	0	0
0,1269760	1	0	0	0	0
0,1270272	1	0	0	0	0
0,1270784	1	0	0	0	0
0,1271296	1	0	0	0	0
0,1271808	1	0	0	0	0
0,1272320	1	0	0	0	0
0,1272832	1	0	0	0	0
0,1273343	1	0	0	0	0
0,1273855	1	0	0	0	0
0,1274368	1	0	0	0	0
0,1274880	1	0	0	0	0
0,1275392	1	0	0	0	0
0,1275904	1	0	0	0	0
0,1276416	1	0	0	0	0
0,1276928	1	0	0	0	0
0,1277440	1	0	0	0	0
0,1277952	1	0	0	0	0
0,1278464	1	0	0	0	0
0,1278976	1	0	0	0	0
0,1279488	1	0	0	0	0
0,1280000	1	0	0	0	0
0,1280512	1	0	0	0	0
0,1281024	1	0	0	0	0
0,1281536	1	0	0	0	0
0,1282048	1	0	0	0	0
0,1282560	1	0	0	0	0
0,1283072	1	0	0	0	0
0,1283584	1	0	0	0	0
0,1284096	1	0	0	0	0
0,1284608	1	0	0	0	0
0,1285119	1	0	0	0	0
0,1285632	1	0	0	0	0
0,1286144	1	0	0	0	0
0,1286656	1	0	0	0	0
0,1287168	1	0	0	0	0
0,1287680	1	0	0	0	0
0,1288192	1	0	0	0	0
0,1288704	1	0	0	0	0
0,1289216	1	0	0	0	0
0,1289728	1	0	0	0	0
0,1290240	1	0	0	0	0
0,1290752	1	0	0	0	0
0,1291264	1	0	0	0	0
0,1291776	1	0	0	0	0
0,1292288	1	0	0	0	0
0,1292800	1	0	0	0	0
0,1293312	1	0	0	0	0
0,1293824	1	0	0	0	0
0,1294336	1	0	0	0	0
0,1294848	1	0	0	0	0
0,1295360	1	0	0	0	0
0,1295872	1	0	0	0	0
0,1296383	1	0	0	0	0
0,1296895	1	0	0	0	0
0,1297408	1	0	0	0	0
0,1297920	1	0	0	0	0
0,1298432	1	0	0	0	0
0,1298944	1	0	0	0	0
0,1299456	1	0	0	0	0
0,1299968	1	0	0	0	0
0,1300480	1	0	0	0	0
0,1300992	1	0	0	0	0
0,1301504	1	0	0	0	0
0,1302016	1	0	0	0	0
0,1302528	1	0	0	0	0
0,1303040	1	0	0	0	0
0,1303552	1	0	0	0	0
0,1304064	1	0	0	0	0
0,1304576	1	0	0	0	0
0,1305088	1	0	0	0	0
0,1305600	1	0	0	0	0
0,1306112	1	0	0	0	0
0,1306624	1	0	0	0	0
0,1307136	1	0	0	0	0
0,1307647	1	0	0	0	0
0,1308159	1	0	0	0	0
0,1308672	1	0	0	0	0
0,1309184	1	0	0	0	0
0,1309696	1	0	0	0	0
0,1310208	1	0	0	0	0
0,1310720	1	0	0	0	0
0,1311232	1	0	0	0	0
0,1311744	1	0	0	0	0
0,1312256	1	0	0	0	0
0,1312768	1	0	0	0	0
0,1313280	1	0	0	0	0
0,1313792	1	0	0	0	0
0,1314304	1	0	0	0	0
0,1314816	1	0	0	0	0
0,1315328	1	0	0	0	0
0,1315840	1	0	0	0	0
0,1316352	1	0	0	0	0
0,1316864	1	0	0	0	0
0,1317376	1	0	0	0	0
0,1317888	1	0	0	0	0
0,1318400	1	0	0	0	0
0,1318911	1	0	0	0	0
0,1319423	1	0	0	0	0
0,1319936	1	0	0	0	0
0,1320448	1	0	0	0	0
0,1320960	1	0	0	0	0
0,1321472	1	0	0	0	0
0,1321984	1	0	0	0	0
0,1322496	1	0	0	0	0
0,1323008	1	0	0	0	0
0,1323520	1	0	0	0	0
0,1324032	1	0	0	0	0
0,1324544	1	0	0	0	0
0,1325056	1	0	0	0	0
0,1325568	1	0	0	0	0
0,1326080	1	0	0	0	0
0,1326592	1	0	0	0	0
0,1327104	1	0	0	0	0
0,1327616	1	0	0	0	0
0,1328128	1	0	0	0	0
0,1328640	1	0	0	0	0
0,1329152	1	0	0	0	0
0,1329664	1	0	0	0	0
0,1330176	1	0	0	0	0
0,1330687	1	0	0	0	0
0,1331199	1	0	0	0	0
0,1331712	1	0	0	0	0
0,1332224	1	0	0	0	0
0,1332736	1	0	0	0	0
0,1333248	1	0	0	0	0
0,1333760	1	0	0	0	0
0,1334272	1	0	0	0	0
